No,Type,Title,Authors,Track,Paper_Link,PDF_Link,OpenReview
913,Method,GIVE: Structured Reasoning of Large Language Models with Knowledge Graph Inspired Veracity Extrapolation,"Jiashu He, Mingyu Derek Ma, Jinxuan Fan, Dan Roth, Wei Wang, Alejandro Ribeiro",Main,https://proceedings.mlr.press/v267/he25o.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25o/he25o.pdf,https://openreview.net/forum?id=9buvSnaiMp
914,Method,FuseUNet: A Multi-Scale Feature Fusion Method for U-like Networks,"Quansong He, Xiangde Min, Kaishen Wang, Tao He",Main,https://proceedings.mlr.press/v267/he25p.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25p/he25p.pdf,https://openreview.net/forum?id=KYiynifZUk
915,Method,In-Context Linear Regression Demystified: Training Dynamics and Mechanistic Interpretability of Multi-Head Softmax Attention,"Jianliang He, Xintian Pan, Siyu Chen, Zhuoran Yang",Main,https://proceedings.mlr.press/v267/he25q.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25q/he25q.pdf,https://openreview.net/forum?id=3TM3fxwTps
916,Method,Primal-Dual Neural Algorithmic Reasoning,"Yu He, Ellen Vitercik",Main,https://proceedings.mlr.press/v267/he25r.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25r/he25r.pdf,https://openreview.net/forum?id=iBpkzB5LEr
917,Dataset,Chaos Meets Attention: Transformers for Large-Scale Dynamical Prediction,"Yi He, Yiming Yang, Xiaoyuan Cheng, Hai Wang, Xiao Xue, Boli Chen, Yukun Hu",Main,https://proceedings.mlr.press/v267/he25s.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25s/he25s.pdf,https://openreview.net/forum?id=Rxg8vCZSee
918,Method,Primphormer: Efficient Graph Transformers with Primal Representations,"Mingzhen He, Ruikai Yang, Hanling Tian, Youmei Qiu, Xiaolin Huang",Main,https://proceedings.mlr.press/v267/he25t.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25t/he25t.pdf,https://openreview.net/forum?id=fMAihjfJij
919,Method,Revisiting Convergence: Shuffling Complexity Beyond Lipschitz Smoothness,"Qi He, Peiran Yu, Ziyi Chen, Heng Huang",Main,https://proceedings.mlr.press/v267/he25u.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25u/he25u.pdf,https://openreview.net/forum?id=pXoUfvNRRu
920,Method,A Closer Look at Backdoor Attacks on CLIP,"Shuo He, Zhifang Zhang, Feng Liu, Roy Ka-Wei Lee, Bo An, Lei Feng",Main,https://proceedings.mlr.press/v267/he25v.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25v/he25v.pdf,https://openreview.net/forum?id=DWCDyGl6k8
921,Method,RUN: Reversible Unfolding Network for Concealed Object Segmentation,"Chunming He, Rihan Zhang, Fengyang Xiao, Chengyu Fang, Longxiang Tang, Yulun Zhang, Linghe Kong, Deng-Ping Fan, Kai Li, Sina Farsiu",Main,https://proceedings.mlr.press/v267/he25w.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25w/he25w.pdf,https://openreview.net/forum?id=tiYNbKwL7T
922,Method,Towards Global-level Mechanistic Interpretability: A Perspective of Modular Circuits of Large Language Models,"Yinhan He, Wendy Zheng, Yushun Dong, Yaochen Zhu, Chen Chen, Jundong Li",Main,https://proceedings.mlr.press/v267/he25x.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25x/he25x.pdf,https://openreview.net/forum?id=do5vVfKEXZ
923,Method,DeepCrossAttention: Supercharging Transformer Residual Connections,"Mike Heddes, Adel Javanmard, Kyriakos Axiotis, Gang Fu, Mohammadhossein Bateni, Vahab Mirrokni",Main,https://proceedings.mlr.press/v267/heddes25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/heddes25a/heddes25a.pdf,https://openreview.net/forum?id=j3JBfFnGYh
924,Method,Step-DAD: Semi-Amortized Policy-Based Bayesian Experimental Design,"Marcel Hedman, Desi R. Ivanova, Cong Guan, Tom Rainforth",Main,https://proceedings.mlr.press/v267/hedman25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hedman25a/hedman25a.pdf,https://openreview.net/forum?id=JRg8P2bX8P
925,Method,To Steer or Not to Steer? Mechanistic Error Reduction with Abstention for Language Models,"Anna Hedström, Salim I. Amoukou, Tom Bewley, Saumitra Mishra, Manuela Veloso",Main,https://proceedings.mlr.press/v267/hedstrom25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hedstrom25a/hedstrom25a.pdf,https://openreview.net/forum?id=fUCPq5RvmH
926,Method,ConceptAttention: Diffusion Transformers Learn Highly Interpretable Features,"Alec Helbling, Tuna Han Salih Meral, Benjamin Hoover, Pinar Yanardag, Duen Horng Chau",Main,https://proceedings.mlr.press/v267/helbling25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/helbling25a/helbling25a.pdf,https://openreview.net/forum?id=Rc7y9HFC34
927,Dataset,LlavaGuard: An Open VLM-based Framework for Safeguarding Vision Datasets and Models,"Lukas Helff, Felix Friedrich, Manuel Brack, Kristian Kersting, Patrick Schramowski",Main,https://proceedings.mlr.press/v267/helff25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/helff25a/helff25a.pdf,https://openreview.net/forum?id=YIO9ritzWV
928,Method,Gradient Inversion of Multimodal Models,"Omri Ben Hemo, Alon Zolfi, Oryan Yehezkel, Omer Hofman, Roman Vainshtein, Hisashi Kojima, Yuval Elovici, Asaf Shabtai",Main,https://proceedings.mlr.press/v267/hemo25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hemo25a/hemo25a.pdf,https://openreview.net/forum?id=j4IELrBhoG
929,Method,Secant Line Search for Frank-Wolfe Algorithms,"Deborah Hendrych, Sebastian Pokutta, Mathieu Besançon, David Martı́nez-Rubio",Main,https://proceedings.mlr.press/v267/hendrych25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hendrych25a/hendrych25a.pdf,https://openreview.net/forum?id=hgM387MPm1
930,Method,On the Duality between Gradient Transformations and Adapters,"Lucas Torroba Hennigen, Hunter Lang, Han Guo, Yoon Kim",Main,https://proceedings.mlr.press/v267/hennigen25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hennigen25a/hennigen25a.pdf,https://openreview.net/forum?id=pWrqgY7rB1
931,Method,Neurosymbolic World Models for Sequential Decision Making,"Leonardo Hernandez Cano, Maxine Perroni-Scharf, Neil Dhir, Arun Ramamurthy, Armando Solar-Lezama",Main,https://proceedings.mlr.press/v267/hernandez-cano25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hernandez-cano25a/hernandez-cano25a.pdf,https://openreview.net/forum?id=qkeYxpB9w0
932,Method,Measuring In-Context Computation Complexity via Hidden State Prediction,"Vincent Herrmann, Róbert Csordás, Jürgen Schmidhuber",Main,https://proceedings.mlr.press/v267/herrmann25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/herrmann25a/herrmann25a.pdf,https://openreview.net/forum?id=X21P8etjWL
933,Method,Importance Corrected Neural JKO Sampling,"Johannes Hertrich, Robert Gruhlke",Main,https://proceedings.mlr.press/v267/hertrich25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hertrich25a/hertrich25a.pdf,https://openreview.net/forum?id=yQBZZeWPdQ
934,Method,Compression via Pre-trained Transformers: A Study on Byte-Level Multimodal Data,"David Heurtel-Depeiges, Anian Ruoss, Joel Veness, Tim Genewein",Main,https://proceedings.mlr.press/v267/heurtel-depeiges25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/heurtel-depeiges25a/heurtel-depeiges25a.pdf,https://openreview.net/forum?id=c5R0lKLIr3
935,Method,Decision-aware Training of Spatiotemporal Forecasting Models to Select a Top-K Subset of Sites for Intervention,"Kyle Heuton, Frederick Muench, Shikhar Shrestha, Thomas J. Stopka, Michael C Hughes",Main,https://proceedings.mlr.press/v267/heuton25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/heuton25a/heuton25a.pdf,https://openreview.net/forum?id=8eQKjsVnN3
936,Method,Position: We Can’t Understand AI Using our Existing Vocabulary,"John Hewitt, Robert Geirhos, Been Kim",Position,https://proceedings.mlr.press/v267/hewitt25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hewitt25a/hewitt25a.pdf,https://openreview.net/forum?id=asQJx56NqB
937,Method,Flexible Tails for Normalizing Flows,"Tennessee Hickling, Dennis Prangle",Main,https://proceedings.mlr.press/v267/hickling25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hickling25a/hickling25a.pdf,https://openreview.net/forum?id=Z6RsbHAJk5
938,Method,Generalization Analysis for Supervised Contrastive Representation Learning under Non-IID Settings,"Nong Minh Hieu, Antoine Ledent",Main,https://proceedings.mlr.press/v267/hieu25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hieu25a/hieu25a.pdf,https://openreview.net/forum?id=kWSRVtuIuH
939,Method,Direct Density Ratio Optimization: A Statistically Consistent Approach to Aligning Large Language Models,"Rei Higuchi, Taiji Suzuki",Main,https://proceedings.mlr.press/v267/higuchi25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/higuchi25a/higuchi25a.pdf,https://openreview.net/forum?id=jDdaysR6bz
940,Method,Guided Zeroth-Order Methods for Stochastic Non-convex Problems with Decision-Dependent Distributions,"Yuya Hikima, Hiroshi Sawada, Akinori Fujino",Main,https://proceedings.mlr.press/v267/hikima25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hikima25a/hikima25a.pdf,https://openreview.net/forum?id=cRmuEY7jhb
941,Method,Logits are All We Need to Adapt Closed Models,"Gaurush Hiranandani, Haolun Wu, Subhojyoti Mukherjee, Sanmi Koyejo",Main,https://proceedings.mlr.press/v267/hiranandani25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hiranandani25a/hiranandani25a.pdf,https://openreview.net/forum?id=DYQW7QrOyq
942,Method,Models of Heavy-Tailed Mechanistic Universality,"Liam Hodgkinson, Zhichao Wang, Michael W. Mahoney",Main,https://proceedings.mlr.press/v267/hodgkinson25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hodgkinson25a/hodgkinson25a.pdf,https://openreview.net/forum?id=r4XsTcuiqc
943,Method,The Elicitation Game: Evaluating Capability Elicitation Techniques,"Felix Hofstätter, Teun Van Der Weij, Jayden Teoh, Rada Djoneva, Henning Bartsch, Francis Rhys Ward",Main,https://proceedings.mlr.press/v267/hofstatter25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hofstatter25a/hofstatter25a.pdf,https://openreview.net/forum?id=kT0EVqL77E
944,Method,Uniform Mean Estimation for Heavy-Tailed Distributions via Median-of-Means,"Mikael Møller Høgsgaard, Andrea Paudice",Main,https://proceedings.mlr.press/v267/hogsgaard25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hogsgaard25a/hogsgaard25a.pdf,https://openreview.net/forum?id=5hqeKn6U66
945,Method,Stochastic Poisson Surface Reconstruction with One Solve using Geometric Gaussian Processes,"Sidhanth Holalkere, David Bindel, Silvia Sellán, Alexander Terenin",Main,https://proceedings.mlr.press/v267/holalkere25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holalkere25a/holalkere25a.pdf,https://openreview.net/forum?id=SUX6Wzy9t1
946,Method,LEAPS: A discrete neural sampler via locally equivariant networks,"Peter Holderrieth, Michael Samuel Albergo, Tommi Jaakkola",Main,https://proceedings.mlr.press/v267/holderrieth25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holderrieth25a/holderrieth25a.pdf,https://openreview.net/forum?id=Hq2RniQAET
947,Method,Open Materials Generation with Stochastic Interpolants,"Philipp Höllmer, Thomas Egg, Maya Martirossyan, Eric Fuemmeler, Zeren Shui, Amit Gupta, Pawan Prakash, Adrian Roitberg, Mingjie Liu, George Karypis, Mark Transtrum, Richard Hennig, Ellad B. Tadmor, Stefano Martiniani",Main,https://proceedings.mlr.press/v267/hollmer25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hollmer25a/hollmer25a.pdf,https://openreview.net/forum?id=gHGrzxFujU
948,Method,EvoControl: Multi-Frequency Bi-Level Control for High-Frequency Continuous Control,"Samuel Holt, Todor Davchev, Dhruva Tirumala, Ben Moran, Atil Iscen, Antoine Laurens, Yixin Lin, Erik Frey, Markus Wulfmeier, Francesco Romano, Nicolas Heess",Main,https://proceedings.mlr.press/v267/holt25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holt25a/holt25a.pdf,https://openreview.net/forum?id=JAWKe4vg0l
949,Method,G-Sim: Generative Simulations with Large Language Models and Gradient-Free Calibration,"Samuel Holt, Max Ruiz Luyten, Antonin Berthon, Mihaela Van Der Schaar",Main,https://proceedings.mlr.press/v267/holt25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holt25b/holt25b.pdf,https://openreview.net/forum?id=PvkO6rIixC
950,Method,PDE-Transformer: Efficient and Versatile Transformers for Physics Simulations,"Benjamin Holzschuh, Qiang Liu, Georg Kohl, Nils Thuerey",Main,https://proceedings.mlr.press/v267/holzschuh25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holzschuh25a/holzschuh25a.pdf,https://openreview.net/forum?id=3BaJMRaPSx
951,Method,When Data-Free Knowledge Distillation Meets Non-Transferable Teacher: Escaping Out-of-Distribution Trap is All You Need,"Ziming Hong, Runnan Chen, Zengmao Wang, Bo Han, Bo Du, Tongliang Liu",Main,https://proceedings.mlr.press/v267/hong25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25a/hong25a.pdf,https://openreview.net/forum?id=pekYL20W3n
952,Method,MTSTRec: Multimodal Time-Aligned Shared Token Recommender,"Ming-Yi Hong, Yen-Jung Hsu, Miao-Chen Chiang, Che Lin",Main,https://proceedings.mlr.press/v267/hong25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25b/hong25b.pdf,https://openreview.net/forum?id=yWDvVl9Wtp
953,Method,PF3plat: Pose-Free Feed-Forward 3D Gaussian Splatting for Novel View Synthesis,"Sunghwan Hong, Jaewoo Jung, Heeseong Shin, Jisang Han, Jiaolong Yang, Chong Luo, Seungryong Kim",Main,https://proceedings.mlr.press/v267/hong25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25c/hong25c.pdf,https://openreview.net/forum?id=VjI1NnsW4t
954,Method,On the Robustness of Reward Models for Language Model Alignment,"Jiwoo Hong, Noah Lee, Eunki Kim, Guijin Son, Woojin Chung, Aman Gupta, Shao Tang, James Thorne",Main,https://proceedings.mlr.press/v267/hong25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25d/hong25d.pdf,https://openreview.net/forum?id=Tf4lRAOGkj
955,Method,CoCoA-Mix: Confusion-and-Confidence-Aware Mixture Model for Context Optimization,"Dasol Hong, Wooju Lee, Hyun Myung",Main,https://proceedings.mlr.press/v267/hong25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25e/hong25e.pdf,https://openreview.net/forum?id=bxHgOYSQNe
956,Method,Trajectory Inference with Smooth Schrödinger Bridges,"Wanli Hong, Yuliang Shi, Jonathan Niles-Weed",Main,https://proceedings.mlr.press/v267/hong25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25f/hong25f.pdf,https://openreview.net/forum?id=GHyvvWu1XC
957,Method,A Computationally Efficient Algorithm for Infinite-Horizon Average-Reward Linear MDPs,"Kihyuk Hong, Ambuj Tewari",Main,https://proceedings.mlr.press/v267/hong25g.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25g/hong25g.pdf,https://openreview.net/forum?id=cFNgLub5tQ
958,Method,On the Provable Separation of Scales in Maximal Update Parameterization,"Letong Hong, Zhangyang Wang",Main,https://proceedings.mlr.press/v267/hong25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25h/hong25h.pdf,https://openreview.net/forum?id=csB1njlpjM
959,Method,Energy-Based Preference Model Offers Better Offline Alignment than the Bradley-Terry Preference Model,"Yuzhong Hong, Hanshan Zhang, Junwei Bao, Hongfei Jiang, Yang Song",Main,https://proceedings.mlr.press/v267/hong25i.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25i/hong25i.pdf,https://openreview.net/forum?id=t5QNCIltAn
960,Method,The Role of Randomness in Stability,"Max Hopkins, Shay Moran",Main,https://proceedings.mlr.press/v267/hopkins25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hopkins25a/hopkins25a.pdf,https://openreview.net/forum?id=W2Fe1hT7Ks
961,Method,QPRL : Learning Optimal Policies with Quasi-Potential Functions for Asymmetric Traversal,"Jumman Hossain, Nirmalya Roy",Main,https://proceedings.mlr.press/v267/hossain25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hossain25a/hossain25a.pdf,https://openreview.net/forum?id=eU8vAuMlpH
962,Method,Dynamical Modeling of Behaviorally Relevant Spatiotemporal Patterns in Neural Imaging Data,"Sayed Mohammad Hosseini, Maryam Shanechi",Main,https://proceedings.mlr.press/v267/hosseini25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hosseini25a/hosseini25a.pdf,https://openreview.net/forum?id=k4KVhQd19x
963,Method,Universal Length Generalization with Turing Programs,"Kaiying Hou, David Brandfonbrener, Sham M. Kakade, Samy Jelassi, Eran Malach",Main,https://proceedings.mlr.press/v267/hou25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hou25a/hou25a.pdf,https://openreview.net/forum?id=RNSd6G3lcD
964,Method,Instruction-Following Pruning for Large Language Models,"Bairu Hou, Qibin Chen, Jianyu Wang, Guoli Yin, Chong Wang, Nan Du, Ruoming Pang, Shiyu Chang, Tao Lei",Main,https://proceedings.mlr.press/v267/hou25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hou25b/hou25b.pdf,https://openreview.net/forum?id=juARG7yu4P
965,Method,Do Vision-Language Models Really Understand Visual Language?,"Yifan Hou, Buse Giledereli, Yilei Tu, Mrinmaya Sachan",Main,https://proceedings.mlr.press/v267/hou25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hou25c/hou25c.pdf,https://openreview.net/forum?id=ZPQU4uGMBA
966,Method,A Square Peg in a Square Hole: Meta-Expert for Long-Tailed Semi-Supervised Learning,"Yaxin Hou, Yuheng Jia",Main,https://proceedings.mlr.press/v267/hou25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hou25d/hou25d.pdf,https://openreview.net/forum?id=h0ZeiDRN8A
967,Method,T1: Advancing Language Model Reasoning through Reinforcement Learning and Inference Scaling,"Zhenyu Hou, Xin Lv, Rui Lu, Jiajie Zhang, Yujiang Li, Zijun Yao, Juanzi Li, Jie Tang, Yuxiao Dong",Main,https://proceedings.mlr.press/v267/hou25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hou25e/hou25e.pdf,https://openreview.net/forum?id=tnxONP8zTE
