No,Type,Vol_Issue,Published,Title,Authors,Pages,DOI,Paper_Link
960,Method,Early Access,2026,High Frame Rate iToF-Flow-Based Depth Imaging Enabled by Local Linear Transfer,"Yu Meng, Zhou Xue, Xu Chang, Tao Yue, Xuemei Hu",1-18,10.1109/tpami.2026.3722249,https://doi.org/10.1109/tpami.2026.3722249
961,Method,Early Access,2026,Random Sparse Networks Training with Sharpness-Aware Regularization,"Yue Bai, Mingyuan Zhang, Huan Wang, Zhiqiang Tao, Kunpeng Li, Yizhou Wang, Yun Fu",1-12,10.1109/tpami.2026.3722118,https://doi.org/10.1109/tpami.2026.3722118
962,Method,Early Access,2026,MambaX: Image Super-Resolution with State Predictive Control,"Chenyu Li, Danfeng Hong, Bing Zhang, Zhaojie Pan, Naoto Yokoya, Jocelyn Chanussot",1-15,10.1109/tpami.2026.3721958,https://doi.org/10.1109/tpami.2026.3721958
963,Method,Early Access,2026,Decentralized Federated Learning by Partial Message Exchange,"Shan Sha, Shenglong Zhou, Xin Wang, Lingchen Kong, Geoffrey Ye Li",1-17,10.1109/tpami.2026.3722165,https://doi.org/10.1109/tpami.2026.3722165
964,Method,Early Access,2026,Image Resampling Detection via Spectral Correlation with False Alarm Control,"Yanhao Li, Quentin Bammey, Marina Gardella, Tina Nikoukhah, Rafael Grompone von Gioi, Miguel Colom, Jean-Michel Morel",1-18,10.1109/tpami.2026.3721972,https://doi.org/10.1109/tpami.2026.3721972
965,Method,Early Access,2026,E 3 NeRF: Efficient Event-Enhanced Neural Radiance Fields from Blurry Images,"Yunshan Qi, Jia Li, Yifan Zhao, Yu Zhang, Lin Zhu",1-18,10.1109/tpami.2026.3722771,https://doi.org/10.1109/tpami.2026.3722771
966,Method,Early Access,2026,Adapt in the Wild: Test-Time Entropy Minimization with Sharpness and Feature Regularization,"Shuaicheng Niu, Guohao Chen, Deyu Chen, Yifan Zhang, Jiaxiang Wu, Zhiquan Wen, Yaofo Chen, Peilin Zhao, Chunyan Miao, Mingkui Tan",1-16,10.1109/tpami.2026.3721895,https://doi.org/10.1109/tpami.2026.3721895
967,Method,Early Access,2026,Sensitivity Analysis in Translation Averaging,"Lalit Manam, Venu Madhav Govindu",1-12,10.1109/tpami.2026.3722795,https://doi.org/10.1109/tpami.2026.3722795
968,Method,Early Access,2026,"Towards Zero-Shot Point Cloud Registration Across Diverse Scales, Scenes, and Sensor Setups","Hyungtae Lim, Minkyun Seo, Luca Carlone, Jaesik Park",1-18,10.1109/tpami.2026.3722524,https://doi.org/10.1109/tpami.2026.3722524
969,Method,Early Access,2026,S $^{2}$ Q-VDiT$^+$: Accurate Quantized Video Diffusion Transformer with Multi-Resolution S ampling and S tructural Distillation,"Weilun Feng, Chuanguang Yang, Haotong Qin, Yuqi Li, Mingqiang Wu, Guoxin Fan, Xiangqi Li, Zhulin An, Libo Huang, Boyu Diao, Renshuai Tao, Fuzhen Zhuang, Michele Magno, Yongjun Xu, Zhigang Zeng, Tingwen Huang, Yingli Tian",1-18,10.1109/tpami.2026.3722360,https://doi.org/10.1109/tpami.2026.3722360
970,Method,Early Access,2026,GText-IF: Leveraging Text-Driven Semantics for Degradation-Aware Image Fusion,"Xunpeng Yi, Han Xu, Yibing Zhang, Hao Zhang, Linfeng Tang, Jiayi Ma",1-18,10.1109/tpami.2026.3722579,https://doi.org/10.1109/tpami.2026.3722579
971,Method,Early Access,2026,Label Distribution Enhancement-Based Label Completion for High-Noise-Ratio Crowdsourcing,"Tong Wu, Liangxiao Jiang, Wenjun Zhang, Kun Yue",1-15,10.1109/tpami.2026.3721048,https://doi.org/10.1109/tpami.2026.3721048
972,Method,Early Access,2026,FINER++: Building a Family of Variable-periodic Functions for Activating Implicit Neural Representation,"Hao Zhu, Zhen Liu, Qi Zhang, Jingde Fu, Weibing Deng, Zhan Ma, Yanwen Guo, Xun Cao",1-16,10.1109/tpami.2026.3722883,https://doi.org/10.1109/tpami.2026.3722883
973,Method,Early Access,2026,Unveiling the Secret of AdaLN-Zero in Diffusion Transformer,"Jie Zhu, Mingyu Ding, Boqiang Duan, Leye Wang, Jingdong Wang",1-12,10.1109/tpami.2026.3723056,https://doi.org/10.1109/tpami.2026.3723056
974,Method,Early Access,2026,Handling Learnwares from Heterogeneous Feature and Label Spaces with Explicit Label Exploitation,"Peng Tan, Zhi-Hao Tan, Hai-Tian Liu, Zhi-Hua Zhou",1-18,10.1109/tpami.2026.3723272,https://doi.org/10.1109/tpami.2026.3723272
975,Method,Early Access,2026,ROBIN++: Unified Copyright Protection and Tamper Localization for Diffusion Models Via Dual-Domain Synergistic Watermarking,"Huayang Huang, Siqi Zeng, Qian Wang, Bo Du, Yu Wu",1-14,10.1109/tpami.2026.3723036,https://doi.org/10.1109/tpami.2026.3723036
976,Method,Early Access,2026,Remedying uncertainty representations in visual inference through Explaining-Away Variational Autoencoders,"Josefina Catoni, Domonkos Martos, Ferenc Csikor, Enzo Ferrante, Diego H. Milone, Balazs Meszena, Gergo Orban, Rodrigo Echeveste",1-14,10.1109/tpami.2026.3718675,https://doi.org/10.1109/tpami.2026.3718675
977,Method,Early Access,2026,Rethinking Multi-modal Image Super-resolution: The Key Role of Cross-modal Consistency Prior,"Jingyi Xu, Xin Deng, Yutong Wang, Lai Jiang, Mai Xu",1-17,10.1109/tpami.2026.3723450,https://doi.org/10.1109/tpami.2026.3723450
978,Method,Early Access,2026,Feature-alteration Robustness for Out-of-distribution Detection,"Xue Jiang, Feng Liu, Zhen Fang, Hong Chen, Tongliang Liu, Feng Zheng, Bo Han",1-12,10.1109/tpami.2026.3723999,https://doi.org/10.1109/tpami.2026.3723999
979,Method,Early Access,2026,Shared Latent Characteristic Anchored Hash Codes Generation for Efficient Fine-Grained Image Retrieval,"Zhen-Duo Chen, Li-Jun Zhao, Yongxin Wang, Yu-Wei Zhan, Xiao-Qian Liu, Xin Luo, Xin-Shun Xu",1-16,10.1109/tpami.2026.3723930,https://doi.org/10.1109/tpami.2026.3723930
980,Method,Early Access,2026,Robust Audio-Visual Question Answering with Missing Modality in Training and Testing,"Jinxing Zhou, Zhangbin Li, Di Hu, Yanghao Zhou, Rao Muhammad Anwer, Hisham Cholakkal, Dan Guo",1-18,10.1109/tpami.2026.3723653,https://doi.org/10.1109/tpami.2026.3723653
981,Method,Early Access,2026,Adversarial Purification by Consistency-aware Latent Space Optimization on Data Manifolds,"Shuhai Zhang, Jiahao Yang, Hui Luo, Jie Chen, Li Wang, Feng Liu, Bo Han, Mingkui Tan",1-18,10.1109/tpami.2026.3720823,https://doi.org/10.1109/tpami.2026.3720823
982,Method,Early Access,2026,M3R++: Masked Token Mixup and Dual Cross-Modal Masking for Zero-Shot Learning,"Qiangchang Wang, Yuchi Xiao, Rushi Lan, Yilong Yin, Huimin Lu",1-18,10.1109/tpami.2026.3724025,https://doi.org/10.1109/tpami.2026.3724025
983,Method,Early Access,2026,Non-negative Tensor Factorization Based Bi-Clustering on Anchor Graphs,"Quanxue Gao, Rui Wang, Jing Li, Xiaoke Ma, Cheng Deng, Yu Duan",1-15,10.1109/tpami.2026.3724177,https://doi.org/10.1109/tpami.2026.3724177
984,Method,Early Access,2026,ShadowNet for Data-Centric Quantum System Learning,"Yuxuan Du, Yibo Yang, Tongliang Liu, Zhouchen Lin, David A. Clifton, Bernard Ghanem, Dacheng Tao",1-17,10.1109/tpami.2026.3724021,https://doi.org/10.1109/tpami.2026.3724021
985,Method,Early Access,2026,Accelerating SAM2 with Efficient Memory Attention Module via Spatiotemporal Token Pruning,"Fachrina Dewi Puspitasari, Chaoning Zhang, Avilasha Mandal, Sheng Zheng, Caiyan Qin, Tae-Ho Kim, Jewon Lee, Guoqing Wang, Yang Yang, Heng Tao Shen",1-12,10.1109/tpami.2026.3723878,https://doi.org/10.1109/tpami.2026.3723878
986,Method,Early Access,2026,PolaFormer++: Polarity-Aware Linear Attention with Channel-wise Spikiness,"Weikang Meng, Yadan Luo, Liangyu Huo, Yingjian Li, Yaowei Wang, Zheng Zhang, Heng Tao Shen",1-14,10.1109/tpami.2026.3723414,https://doi.org/10.1109/tpami.2026.3723414
987,Method,Early Access,2026,Generate and Filter: A GNN-Based Approach for Graph Anomaly Detection,"Mengyu Li, Yonghao Liu, Ximing Li, Lan Huang, Fausto Giunchiglia, Yanchun Liang, Xiaoyue Feng, Renchu Guan",1-14,10.1109/tpami.2026.3724665,https://doi.org/10.1109/tpami.2026.3724665
988,Method,Early Access,2026,Multiple Modalities Image Matching With Large-Scale Pre-Training,"Xingyi He, Hao Yu, Sida Peng, Dongli Tan, Zehong Shen, Xiaowei Zhou, Hujun Bao",1-16,10.1109/tpami.2026.3724652,https://doi.org/10.1109/tpami.2026.3724652
989,Method,Early Access,2026,SRasP: Self-Reorientation Adversarial Style Perturbation for Cross-Domain Few-Shot Learning,"Wenqian Li, Pengfei Fang, Hui Xue",1-15,10.1109/tpami.2026.3724558,https://doi.org/10.1109/tpami.2026.3724558
990,Method,Early Access,2026,Continual Low-Rank Adaptation Via Cumulative Unified Optimization,"Yue Lu, Shizhou Zhang, De Cheng, Yinghui Xing, Guoqiang Liang, Nannan Wang, Peng Wang, Yanning Zhang",1-18,10.1109/tpami.2026.3724818,https://doi.org/10.1109/tpami.2026.3724818
991,Method,Early Access,2026,Deep Supervised Adversarial Robust Hashing for Retrieval,"Xingwei Zhang, Gang Zhou, Xiaolong Zheng, Wenji Mao, Liang Wang, Daniel Dajun Zeng",1-18,10.1109/tpami.2026.3725315,https://doi.org/10.1109/tpami.2026.3725315
992,Method,Early Access,2026,Calibration-free Plug-and-Play EEG-based BCIs,"Hanrui Wu, Ge Zhang, Junkang Liao, Jia Zhang, Wei-Shi Zheng, Jinyi Long",1-17,10.1109/tpami.2026.3725079,https://doi.org/10.1109/tpami.2026.3725079
993,Method,Early Access,2026,Digging into Monocular Texture-Scale Feature Fusion for Optical Flow and Optical Expansion Estimation,"Changlin Li, Yeqiang Qian, Chunxiang Wang, Ming Yang",1-12,10.1109/tpami.2026.3725402,https://doi.org/10.1109/tpami.2026.3725402
994,Method,Early Access,2026,DeltaGNN: Graph Neural Network With Information Flow Control,"Kevin Mancini, Islem Rekik",1-14,10.1109/tpami.2026.3725398,https://doi.org/10.1109/tpami.2026.3725398
995,Method,Early Access,2026,How Powerful are Hypergraph Neural Networks?,"Yifan Feng, Rizhuo Huang, Yifan Zhang, Shaoyi Du, Shihui Ying, Zongze Wu, Yue Gao",1-17,10.1109/tpami.2026.3724944,https://doi.org/10.1109/tpami.2026.3724944
996,Method,Early Access,2026,AMGC2: Rethinking Deep Graph Clustering With a High Attribute-Missing Ratio,"Wenxuan Tu, Jieren Cheng, Renxiang Guan, Weixuan Liang, Sihang Zhou, Xin Peng, Zhiping Cai, Xinwang Liu",1-18,10.1109/tpami.2026.3725335,https://doi.org/10.1109/tpami.2026.3725335
997,Method,Early Access,2026,Towards Heterogeneous-Degradation-Robust Image Fusion with Controllable Generative Modulation,"Lei Cao, Hao Zhang, Peng Zhang, Daiguo Zhou, Jiayi Ma",1-18,10.1109/tpami.2026.3724595,https://doi.org/10.1109/tpami.2026.3724595
998,Method,Early Access,2026,Training-free Context-adaptive Attention for Efficient Long Context Modeling,"Zeng You, Yaofo Chen, Shuhai Zhang, Zhijie Qiu, Tingyu Wu, Yingjian Li, Yaowei Wang, Mingkui Tan",1-13,10.1109/tpami.2026.3725250,https://doi.org/10.1109/tpami.2026.3725250
999,Method,Early Access,2026,Exploiting Vision Language Model for Training-Free 3D Point Cloud Understanding via Improved Graph Score Propagation,"Tiankai Chen, Yushu Li, Adam Goodge, Fei Teng, Xulei Yang, Zhen Liang, Tianrui Li, Xun Xu",1-18,10.1109/tpami.2026.3725415,https://doi.org/10.1109/tpami.2026.3725415
1000,Method,Early Access,2026,Binarized High-Efficiency RAW Video Restoration and Beyond,"Tianyu Zhu, Ying Fu, Hesong Li, Gengchen Zhang, Xin Yuan, Yulun Zhang",1-18,10.1109/tpami.2026.3725551,https://doi.org/10.1109/tpami.2026.3725551
1001,Method,Early Access,2026,Enhanced Semantic Alignment in Transformer Tracking via Position Learning and Force-Directed Attention,"Mingyu Cao, Haotian Wang, Haoxuan Li, Wanrong Huang, Yang Shi, Yanghao Xiao, Wenjing Yang, Long Lan, Huibin Tan, Zhouchen Lin",1-18,10.1109/tpami.2026.3726080,https://doi.org/10.1109/tpami.2026.3726080
1002,Method,Early Access,2026,"SPD Matrix Learning for Neuroimaging Analysis: Perspectives, Methods, and Challenges","Ce Ju, Reinmar Kobler, Antoine Collas, Motoaki Kawanabe, Cuntai Guan, Bertrand Thirion",1-19,10.1109/tpami.2026.3726269,https://doi.org/10.1109/tpami.2026.3726269
1003,Method,Early Access,2026,Anticipating Object Interactions Via Aggregation and Distillation of Spatio-Temporal Knowledge From Vision Language Models,"Yang Liu, Dejie Yang, Minghang Zheng, Ming-Hsuan Yang",1-18,10.1109/tpami.2026.3726073,https://doi.org/10.1109/tpami.2026.3726073
1004,Method,Early Access,2026,A Riemannian Framework for the Elastic Analysis of the Spatiotemporal Variability in the Shape and Structure of Tree-like 4D Objects,"Tahmina Khanam, Hamid Laga, Mohammed Bennamoun, Guanjin Wang, Ferdous Sohel, Farid Boussaid, Guan Wang, Anuj Srivastava",1-17,10.1109/tpami.2026.3726133,https://doi.org/10.1109/tpami.2026.3726133
1005,Method,Early Access,2026,Autoregressive Image to 3D Generation via Next Symmetric View Prediction,"Haibo Yang, Yang Chen, Yingwei Pan, Zhineng Chen, Ting Yao, Tao Mei",1-13,10.1109/tpami.2026.3726806,https://doi.org/10.1109/tpami.2026.3726806
1006,Method,Early Access,2026,Pixel-Perfect Visual Geometry Estimation,"Gangwei Xu, Haotong Lin, Hongcheng Luo, Haiyang Sun, Bing Wang, Guang Chen, Sida Peng, Hangjun Ye, Xin Yang",1-15,10.1109/tpami.2026.3727248,https://doi.org/10.1109/tpami.2026.3727248
1007,Method,Early Access,2026,SPIRA: Sparse Information-Geometric Rank Adaptation for Parameter-Efficient Fine-Tuning of Large Pretrained Models,"Zhongyi Wen, Zhikai Zhai, Guomin Sun, Yatong Wang, Qiang Li, Huaizong Shao, Shafei Wang",1-16,10.1109/tpami.2026.3724606,https://doi.org/10.1109/tpami.2026.3724606
1008,Method,Early Access,2026,EDTalk++: Full Disentanglement for Controllable Talking Head Synthesis,"Shuai Tan, Bin Ji, Ye Pan",1-17,10.1109/tpami.2026.3727763,https://doi.org/10.1109/tpami.2026.3727763
1009,Method,Early Access,2026,4DWeaver: Bridging Reconstruction and Generation Via Compact Autoregressive Priors,"Ruosen Hao, Tianyu Shen, Jingyuan Gao, Kunfeng Wang",1-16,10.1109/tpami.2026.3727804,https://doi.org/10.1109/tpami.2026.3727804
1010,Method,Early Access,2026,Incomplete Multi-view Sequential Representation Learning with Cascaded Cross-view Evolution Attention,"Wenbo Dong, Pengxiang Cai, Zhenni Piao, Ruoyu Tao, Ruobing Liu, Shiliang Sun",1-16,10.1109/tpami.2026.3727873,https://doi.org/10.1109/tpami.2026.3727873
1011,Method,Early Access,2026,Action-Controlled Scale-Wise Flow Matching for Embodied World Models,"Sen Wang, Sanping Zhou, Huaiyi Dong, Kun Xia, Gang Hua, Le Wang",1-17,10.1109/tpami.2026.3727986,https://doi.org/10.1109/tpami.2026.3727986
1012,Method,Early Access,2026,P4VC: Positive Perturbation based Perceptual Preprocessing Framework for Video Compression,"Mai Xu, Yichen Guo, Shangmou Zhang, Lai Jiang, Xin Deng, Gaoxing Chen",1-18,10.1109/tpami.2026.3727894,https://doi.org/10.1109/tpami.2026.3727894
1013,Method,Early Access,2026,E2E-LOAD++: End-to-end Long-form Online Action Detection and Beyond,"Shuqiang Cao, Weixin Luo, Ran Song, Bairui Wang, Lin Ma, Wei Zhang",1-15,10.1109/tpami.2026.3727766,https://doi.org/10.1109/tpami.2026.3727766
1014,Method,Early Access,2026,Backdoor Attacks on CLIP via Prompt Learning,"Kuofeng Gao, Jiawang Bai, Shaobo Min, Shu-Tao Xia, Wei Liu, Zhifeng Li",1-16,10.1109/tpami.2026.3727853,https://doi.org/10.1109/tpami.2026.3727853
1015,Method,Early Access,2026,Certified Streaming Updates for Machine Learning Models under Limited Throughput,"Dongxie Wen, Lu Yi, Fengtai Li, Shaoqiu Zhang, Xiao Zhang, Zhewei Wei",1-18,10.1109/tpami.2026.3727989,https://doi.org/10.1109/tpami.2026.3727989
1016,Method,Early Access,2026,Self-Refining Spherical Consensus Embedding for Constrained Multi-View Clustering,"Jun Wang, Zhenglai Li, Chuan Tang, Hao Yu, Miaomiao Li, Jun-Jie Huang, Chang Tang, Xinwang Liu",1-16,10.1109/tpami.2026.3727677,https://doi.org/10.1109/tpami.2026.3727677
1017,Method,Early Access,2026,Modeling Spectral-Spatial Attributes for Hyperspectral Anomaly Detection,"Puhong Duan, Zhixiang Huang, Xudong Kang, Shutao Li",1-15,10.1109/tpami.2026.3727992,https://doi.org/10.1109/tpami.2026.3727992
1018,Method,Early Access,2026,PopCD: Test-Time Behavior Enhancement via Polarity-Prompt Contrastive Decoding,"Baolong Bi, Yuyao Ge, Shenghua Liu, Yuchen He, Siqian Tong, Lizhe Chen, Lingrui Mei, Zehao Li, Yiwei Wang, Yujun Cai, Ming-Hsuan Yang, Xueqi Cheng",1-18,10.1109/tpami.2026.3727985,https://doi.org/10.1109/tpami.2026.3727985
1019,Method,Early Access,2026,"Visual Embodied Brain-1.5: Enhanced Perception, Spatial Reasoning and Robot Control in Spaces","Ganlin Yang, Gen Luo, Ziyang Gong, Guanzhou Chen, Haonan Duan, Tianyi Zhang, Wengang Zhou, Yu Qiao, Wenhai Wang, Xizhou Zhu, Jifeng Dai",1-18,10.1109/tpami.2026.3728098,https://doi.org/10.1109/tpami.2026.3728098
1020,Method,Early Access,2026,Diff-MM: Exploring Pre-Trained Text-to-Image Generation Models for Unified Multi-Modal Object Tracking,"Shiyu Xuan, Zechao Li, Jinhui Tang, Maocheng Zhao",1-17,10.1109/tpami.2026.3728164,https://doi.org/10.1109/tpami.2026.3728164
1021,Method,Early Access,2026,Text-to-Motion Generation With Discrete Representations and Large Language Models,"Jianrong Zhang, Yangsong Zhang, Xiaodong Cun, Xi Shen, Xiaojian Shen, Hehe Fan, Yi Yang",1-13,10.1109/tpami.2026.3728107,https://doi.org/10.1109/tpami.2026.3728107
1022,Method,Early Access,2026,Beyond Fixed False Discovery Rates: Post-Hoc Conformal Selection With E-Variables,"Meiyi Zhu, Osvaldo Simeone",1-12,10.1109/tpami.2026.3728067,https://doi.org/10.1109/tpami.2026.3728067
1023,Method,Early Access,2026,Decomposition of Neural Discrete Representations for Efficient LiDAR Odometry and Mapping,"Minseong Park, Suhan Woo, Euntai Kim",1-15,10.1109/tpami.2026.3728256,https://doi.org/10.1109/tpami.2026.3728256
1024,Method,Early Access,2026,Spatio-Temporal Garment Reconstruction Using Diffusion Mapping via Pattern Coordinates,"Yingxuan You, Ren Li, Corentin Dumery, Cong Cao, Hao Li, Pascal Fua",1-18,10.1109/tpami.2026.3728211,https://doi.org/10.1109/tpami.2026.3728211
1025,Method,Early Access,2026,Kernelized Sparse Fine-Tuning With Bi-Level Parameter Competition for Vision Models,"Shufan Shen, Junshu Sun, Shuhui Wang, Qingming Huang",1-18,10.1109/tpami.2026.3728084,https://doi.org/10.1109/tpami.2026.3728084
1026,Method,Early Access,2026,OA-Pro: Learning Object-Aware Detection Head with Prompt Tuning for Domain Adaptive Object Detection,"Haochen Li, Rui Zhang, Hantao Yao, Xin Zhang, Xinkai Song, Yifan Hao, Ling Li",1-16,10.1109/tpami.2026.3728301,https://doi.org/10.1109/tpami.2026.3728301
1027,Method,Early Access,2026,COVTrack++: Learning Open-Vocabulary Multi-Object Tracking from Continuous Videos via a Synergistic Paradigm,"Zekun Qian, Wei Feng, Ruize Han, Junhui Hou",1-18,10.1109/tpami.2026.3728393,https://doi.org/10.1109/tpami.2026.3728393
1028,Method,Early Access,2026,"Co$^{2}$ In : a Bi-level Memory Incremental Learning Framework with Knowledge Encoding, Consolidation, and Integration","Wenju Sun, Qingyong Li, Boyang Li, Wen Wang, Siyu Zhang, Yi Wei, Yangli-ao Geng",1-18,10.1109/tpami.2026.3728510,https://doi.org/10.1109/tpami.2026.3728510
1029,Method,Early Access,2026,PointPDF V2: A Unified Framework for Continual Open-World 3D Semantic Segmentation,"Jinfeng Xu, Xianzhi Li, Yixue Hao, Long Hu",1-13,10.1109/tpami.2026.3728472,https://doi.org/10.1109/tpami.2026.3728472
1030,Method,Early Access,2026,Multi-View Spectral Contrastive Learning,"Bing Cai, Xiaoli Wang, Gui-Fu Lu, Zechao Li",1-15,10.1109/tpami.2026.3726957,https://doi.org/10.1109/tpami.2026.3726957
1031,Method,Early Access,2026,ZeroDiff++: Generative Test-Time Adaptation for Zero-shot Learning,"Zihan Ye, Shreyank N Gowda, Kaile Du, Weijian Luo, Ling Shao",1-18,10.1109/tpami.2026.3728839,https://doi.org/10.1109/tpami.2026.3728839
1032,Method,Early Access,2026,Toward Robust and Harmonious Adaptation for Cross-modal Retrieval,"Haobin Li, Zhuqi Liu, Mouxing Yang, Xi Peng",1-13,10.1109/tpami.2026.3729221,https://doi.org/10.1109/tpami.2026.3729221
1033,Method,Early Access,2026,Recurrence Meets Transformers for Universal Multimodal Retrieval,"Davide Caffagni, Sara Sarto, Marcella Cornia, Lorenzo Baraldi, Rita Cucchiara",1-16,10.1109/tpami.2026.3729293,https://doi.org/10.1109/tpami.2026.3729293
1034,Method,Early Access,2026,When Semantically Consistent Encoding Meets View-Label Heterogeneity Modeling: A Unified Framework for Incomplete Multi-View Multi-Label Learning,"Chengliang Liu, Bo Li, Bob Zhang, Yanghao Zhou, Jie Wen, Wenwu Wang",1-18,10.1109/tpami.2026.3728832,https://doi.org/10.1109/tpami.2026.3728832
