No,Type,Title,Authors,Track,Decision,Paper_Link,PDF_Link
119,Dataset,WeatherSyn: An Instruction Tuning MLLM For Weather Forecasting Report Generation,"Zinan Zheng, Yang Liu, Nuo Chen, Juepeng Zheng, Hong Cheng, Jia Li",Main,Accept (regular),https://openreview.net/forum?id=WlScVvMwpB,https://openreview.net/pdf?id=WlScVvMwpB
120,Dataset,Large Language Models as Topological Thinkers: A Benchmark on Graph Persistent Homology,"Hao Li, Hao Wan, Yixue Huang, Yuzhou Chen, Yulia Gel, Hao Jiang",Main,Accept (regular),https://openreview.net/forum?id=V7gjpaYyI1,https://openreview.net/pdf?id=V7gjpaYyI1
121,Dataset,Time-Series Decomposition as a Standalone Task: A Mechanism-Driven Diagnostic Benchmark,"Zipeng Wu, Jiani Wei, Shiqiao Zhou, Jiajun Chen, Fabian Spill, J. Andrews",Main,Accept (regular),https://openreview.net/forum?id=U5ZRwmfhTF,https://openreview.net/pdf?id=U5ZRwmfhTF
122,Dataset,Scaling Continual Learning to 300+ Tasks with Bi-Level Routing Mixture-of-Experts,"Meng Lou, Yunxiang Fu, Yizhou Yu",Main,Accept (regular),https://openreview.net/forum?id=Tvcii7gyRX,https://openreview.net/pdf?id=Tvcii7gyRX
123,Dataset,When Random Saliency Looks Trained: Architectural Center Bias in CNN Interpretability,"Keying Kuang, Iain Carmichael, Elizabeth Purdom",Main,Accept (regular),https://openreview.net/forum?id=TDun7KtjCo,https://openreview.net/pdf?id=TDun7KtjCo
124,Dataset,Pair2Scene: Learning Local Object Relations for Procedural Scene Generation,"Xingjian Ran, Shujie Zhang, Weipeng Zhong, Luo Li, Bo Dai",Main,Accept (regular),https://openreview.net/forum?id=T6OVjCzbrS,https://openreview.net/pdf?id=T6OVjCzbrS
125,Dataset,iWorld-Bench: A Benchmark for Interactive World Models with a Unified Action Generation Framework,"Jianjie Fang, Yingshan Lei, Qin Wan, Ziyou Wang, Yuchao Huang, Yongyan Xu, Baining Zhao, Weichen Zhang, Chen Gao, Xinlei Chen, Yong Li",Main,Accept (regular),https://openreview.net/forum?id=SkGaHLxhXx,https://openreview.net/pdf?id=SkGaHLxhXx
126,Dataset,ReSeek: A Self-Correcting Framework for Search Agents with Instructive Rewards,"Shiyu Li, Yifan Wang, Peiming Li, Zheng Wei, Yang Tang",Main,Accept (regular),https://openreview.net/forum?id=SeO8pLS44H,https://openreview.net/pdf?id=SeO8pLS44H
127,Dataset,TSRBench: A Comprehensive Multi-task Multi-modal Time Series Reasoning Benchmark for Generalist Models,"Fangxu Yu, Xingang Guo, Lingzhi Yuan, Haoqiang Kang, Hongyu Zhao, Lianhui Qin, Furong Huang, Bin Hu, Tianyi Zhou",Main,Accept (regular),https://openreview.net/forum?id=S9G3yu6vHl,https://openreview.net/pdf?id=S9G3yu6vHl
128,Dataset,BESPOKE: Benchmark for Search-Augmented Large Language Model Personalization via Diagnostic Feedback,"Hyunseo Kim, Sangam Lee, Kwangwook Seo, Dongha Lee",Main,Accept (regular),https://openreview.net/forum?id=Qr8Zvwoi88,https://openreview.net/pdf?id=Qr8Zvwoi88
129,Dataset,Do-Prompt: Causal Interventions Meet Variational Prompt Bottlenecks,"Xueting Chen, Jun-Jie Huang, Yan Yan, Long Lan, Yuhua Tang, Wenjing Yang",Main,Accept (regular),https://openreview.net/forum?id=QW3mKUstBr,https://openreview.net/pdf?id=QW3mKUstBr
130,Dataset,EnterpriseOps-Gym: Environments and Evaluations for Stateful Agentic Planning and Tool Use in Enterprise Settings,"Shiva Malay, Perampalli Shravan Nayak, Sagar Davasam, Srinivas Sunkara, Sai Rajeswar Mudumba",Main,Accept (regular),https://openreview.net/forum?id=QKy6cKEiEB,https://openreview.net/pdf?id=QKy6cKEiEB
131,Dataset,GameVerse: Can Vision-Language Models Learn from Video-based Reflection?,"Kuan Zhang, Dongchen Liu, Qiyue Zhao, Jinkun Hou, Xinran Zhang, Qinlei Xie, Miao Liu, Yiming Li",Main,Accept (regular),https://openreview.net/forum?id=Q4enC6IyTP,https://openreview.net/pdf?id=Q4enC6IyTP
132,Dataset,The Two-Hump Problem: Bridging the Difficulty Gap in Mathematical Reinforcement Learning,"Lucas Fagan, Michele Tarquini, Ali Shehper, Maksymilian Manko, Angus Gruen, Coco Huang, Giorgi Butbaia, Davide Passaro, Sergei Gukov",Main,Accept (regular),https://openreview.net/forum?id=PUQ0rrmuDM,https://openreview.net/pdf?id=PUQ0rrmuDM
133,Dataset,Light Up Your Face: A Physically Consistent Dataset and Diffusion Model for Face Fill-Light Enhancement,"Jue Gong, Zihan Zhou, Jingkai Wang, Xiaohong Liu, Yulun Zhang, Xiaokang Yang",Main,Accept (regular),https://openreview.net/forum?id=PLT2FKIs2c,https://openreview.net/pdf?id=PLT2FKIs2c
134,Dataset,Optimal Splitting of Language Models from Mixtures to Specialized Domains,"Skyler Seto, Pierre Ablin, Anastasiia Filippova, Jiayuan Ye, Louis Béthune, Angelos Katharopoulos, David Grangier",Main,Accept (regular),https://openreview.net/forum?id=PCJE2swkGn,https://openreview.net/pdf?id=PCJE2swkGn
135,Dataset,Geometry-Aware Dataset Condensation for Diffusion Model Training,"Xiao Cui, Yulei Qin, Mo Zhu, Wengang Zhou, Hongsheng Li, Houqiang Li",Main,Accept (regular),https://openreview.net/forum?id=P7RGcAOZZ3,https://openreview.net/pdf?id=P7RGcAOZZ3
136,Dataset,Channel Adapter for Time Series Foundation Models in Zero-Shot Multivariate Forecasting,"Dongyuan Li, Renhe Jiang, Shun Zheng, Zheng Dong, Haotian Gao, Ying Zhang, Jiang Bian",Main,Accept (regular),https://openreview.net/forum?id=OJriSoFuDq,https://openreview.net/pdf?id=OJriSoFuDq
137,Dataset,GePBench: Evaluating Fundamental Geometric Perception for Multimodal Large Language Models,"Shangyu Xing, Changhao Xiang, Xinyu Liu, Zhangtai Wu, Zhen Wu, Yue YIfan, Yuteng Han, Fei Zhao, Xinyu Dai",Main,Accept (regular),https://openreview.net/forum?id=NMn3qzg6hQ,https://openreview.net/pdf?id=NMn3qzg6hQ
138,Dataset,TransNormal: Dense Visual Semantics for Diffusion-based Transparent Object Normal Estimation,"Mingwei Li, Hehe Fan, Yi Yang",Main,Accept (regular),https://openreview.net/forum?id=N8WHcyewlH,https://openreview.net/pdf?id=N8WHcyewlH
139,Dataset,A Stronger Benchmark for Online Bilateral Trade: From Fixed Prices to Distributions,"Anna Lunghi, Mattia Piccinato, Matteo Castiglioni, Alberto Marchesi",Main,Accept (regular),https://openreview.net/forum?id=M52jcbntdB,https://openreview.net/pdf?id=M52jcbntdB
140,Dataset,Ambient Dataloops: Generative Models for Dataset Refinement,"Adrian Rodriguez-Munoz, William Daspit, Adam Klivans, Antonio Torralba, Constantinos Daskalakis, Giannis Daras",Main,Accept (regular),https://openreview.net/forum?id=Li5ki5Dopo,https://openreview.net/pdf?id=Li5ki5Dopo
141,Dataset,Query-efficient model evaluation using cached responses,"Hayden Helm, Ben Johnson, Carey Priebe",Main,Accept (regular),https://openreview.net/forum?id=LPkaP2roeE,https://openreview.net/pdf?id=LPkaP2roeE
142,Dataset,OpenMAG: A Comprehensive Benchmark for Multimodal-Attributed Graph,"Chenxi Wan, Xunkai Li, Yilong Zuo, Haokun Deng, Sihan Li, Bowen Fan, Hongchao Qin, Rong-Hua Li, Guoren Wang",Main,Accept (regular),https://openreview.net/forum?id=LGRHLPCjYS,https://openreview.net/pdf?id=LGRHLPCjYS
143,Dataset,MixtureVitae: Open Web-Scale Pretraining Dataset With High Quality Instruction and Reasoning Data Built from Permissive-First Text Sources,"Huu Nguyen, Victor May, Harsh Raj, Marianna Nezhurina, Yishan Wang, Yanqi Luo, Vu Chien, Taishi Nakamura, Ken Tsui, Van Nguyen, David Salinas, Aleksandra Krasnodębska, Christoph Schuhmann, Mats Richter, Xuan-Son Vu, Jenia Jitsev",Other track (journal-track poster),Poster,https://icml.cc/virtual/2026/poster/68836,
144,Dataset,MVI-Bench: A Comprehensive Benchmark for Evaluating Robustness to Misleading Visual Inputs in LVLMs,"Huiyi Chen, Jiawei Peng, Dehai Min, Changchang Sun, Kaijie Chen, Yan Yan, Xu Yang, Lu Cheng",Main,Accept (regular),https://openreview.net/forum?id=KcVFMalXYk,https://openreview.net/pdf?id=KcVFMalXYk
145,Dataset,EVMbench: Evaluating AI Agents on Smart Contract Security,"Justin Wang, Andreas Bigger, Xiaohai Xu, Justin W. Lin, Andy Applebaum, Tejal Patwardhan, Alpin Yukseloglu, Olivia Watkins",Main,Accept (regular),https://openreview.net/forum?id=K5S8N5NgD8,https://openreview.net/pdf?id=K5S8N5NgD8
146,Dataset,Amodal Instance Segmentation with IRAIS Dataset for Sim-to-Real Transfer,"Bidong Chen, Lingui Li",Main,Accept (regular),https://openreview.net/forum?id=J4XPu4PfxP,https://openreview.net/pdf?id=J4XPu4PfxP
147,Dataset,IDRBench: Understanding the Capability of Large Language Models on Interdisciplinary Research,"Yuanhao Shen, Daniel de Sousa, Ricardo de Andrade Nascimento, Hongyu Guo, Xiaodan Zhu",Main,Accept (regular),https://openreview.net/forum?id=ItPwwWxu2L,https://openreview.net/pdf?id=ItPwwWxu2L
148,Dataset,Multimodal Fact-Level Attribution for Verifiable Reasoning,"David Wan, Han Wang, Ziyang Wang, Elias Stengel-Eskin, Hyunji Lee, Mohit Bansal",Main,Accept (regular),https://openreview.net/forum?id=IEDC7yFpLe,https://openreview.net/pdf?id=IEDC7yFpLe
